Make,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City (L/100 km),Fuel Consumption(Hwy (L/100 km)),Fuel Consumption(Comb (L/100 km)),Fuel Consumption(Comb (mpg)),CO2 Emissions(g/km),Smog Rating,AllOrFourWheelDrive,NumberOfGears,isCVT,Log Fuel Consumption(Comb (L/100 km)),Log CO2 Emissions(g/km),Log Engine Size(L),Log Fuel Consumption(Hwy (L/100 km)),Log Fuel Consumption(City (L/100 km))
Porsche,Small,4.0,larger/equal to 8,AM,L,15.3,11.2,13.5,21,326,3,True,8.0,False,2.6026896854443837,5.786897381366708,1.3862943611198906,2.4159137783010487,2.72785282839839
Porsche,Small,4.0,larger/equal to 8,AM,L,15.3,11.2,13.5,21,326,3,True,8.0,False,2.6026896854443837,5.786897381366708,1.3862943611198906,2.4159137783010487,2.72785282839839
Ram,Pickup truck: Standard,3.0,equal to 6,A,L,10.5,7.3,9.0,31,243,1,False,8.0,False,2.1972245773362196,5.493061443340548,1.0986122886681098,1.9878743481543455,2.3513752571634776
Ram,Pickup truck: Standard,3.0,equal to 6,A,L,10.4,7.1,8.9,32,238,1,False,8.0,False,2.186051276738094,5.472270673671475,1.0986122886681098,1.9600947840472698,2.341805806147327
Ram,Pickup truck: Standard,3.6,equal to 6,A,H,11.9,9.4,10.8,26,253,5,False,8.0,False,2.379546134130174,5.53338948872752,1.2809338454620642,2.2407096892759584,2.4765384001174837
Ram,Pickup truck: Standard,3.6,equal to 6,A,H,11.6,9.0,10.4,27,245,5,False,8.0,False,2.341805806147327,5.501258210544727,1.2809338454620642,2.1972245773362196,2.451005098112319
Ram,Pickup truck: Standard,5.7,larger/equal to 8,A,H,16.2,10.5,13.6,21,320,5,False,8.0,False,2.6100697927420065,5.768320995793772,1.7404661748405046,2.3513752571634776,2.785011242238338
Ram,Pickup truck: Standard,5.7,larger/equal to 8,A,H,13.0,10.0,11.7,24,275,5,False,8.0,False,2.4595888418037104,5.616771097666572,1.7404661748405046,2.302585092994046,2.5649493574615367
Ram,Pickup truck: Standard,3.0,equal to 6,A,L,11.1,8.0,9.7,29,260,1,True,8.0,False,2.272125885509337,5.560681631015528,1.0986122886681098,2.0794415416798357,2.4069451083182885
Ram,Pickup truck: Standard,3.6,equal to 6,A,H,12.2,9.7,11.1,25,260,5,True,8.0,False,2.4069451083182885,5.560681631015528,1.2809338454620642,2.272125885509337,2.501435951739211
Ram,Pickup truck: Standard,5.7,larger/equal to 8,A,H,16.1,11.0,13.8,20,325,5,True,8.0,False,2.624668592163159,5.783825182329737,1.7404661748405046,2.3978952727983707,2.7788192719904172
Ram,Pickup truck: Standard,5.7,larger/equal to 8,A,H,13.4,10.5,12.1,23,284,5,True,8.0,False,2.4932054526026954,5.648974238161206,1.7404661748405046,2.3513752571634776,2.5952547069568657
Ram,Pickup truck: Standard,6.2,larger/equal to 8,A,L,22.4,16.5,19.8,14,465,1,True,8.0,False,2.9856819377004897,6.142037405587356,1.824549292051046,2.803360380906535,3.109060958860994
Ram,Pickup truck: Standard,3.6,equal to 6,A,H,13.9,9.6,11.9,24,280,3,False,8.0,False,2.4765384001174837,5.634789603169249,1.2809338454620642,2.2617630984737906,2.631888840136646
Ram,Pickup truck: Standard,5.7,larger/equal to 8,A,H,15.9,11.1,13.7,21,323,3,False,8.0,False,2.617395832834079,5.777652323222656,1.7404661748405046,2.4069451083182885,2.766319109226186
Ram,Pickup truck: Standard,3.6,equal to 6,A,H,14.5,10.2,12.6,22,295,3,True,8.0,False,2.533696813957432,5.68697535633982,1.2809338454620642,2.322387720290225,2.6741486494265287
Ram,Pickup truck: Standard,5.7,larger/equal to 8,A,H,16.2,11.6,14.1,20,330,3,True,8.0,False,2.6461747973841225,5.799092654460526,1.7404661748405046,2.451005098112319,2.785011242238338
Ram,Small,2.4,smaller/equal to 5,A,H,11.2,8.3,9.9,29,232,6,False,9.0,False,2.2925347571405443,5.44673737166631,0.8754687373538999,2.1162555148025524,2.4159137783010487
Rolls-Royce,Small,6.7,larger/equal to 8,AS,L,20.1,12.1,16.5,17,386,3,False,8.0,False,2.803360380906535,5.955837369464831,1.9021075263969205,2.4932054526026954,3.0007198150650303
Rolls-Royce,Small,6.7,larger/equal to 8,AS,L,20.1,12.1,16.5,17,386,3,False,8.0,False,2.803360380906535,5.955837369464831,1.9021075263969205,2.4932054526026954,3.0007198150650303
Rolls-Royce,Small,6.7,larger/equal to 8,AS,L,19.9,12.7,16.7,17,387,3,False,8.0,False,2.8154087194227095,5.958424693029782,1.9021075263969205,2.5416019934645457,2.990719731730447
Rolls-Royce,Small,6.7,larger/equal to 8,AS,L,19.9,12.7,16.7,17,387,3,False,8.0,False,2.8154087194227095,5.958424693029782,1.9021075263969205,2.5416019934645457,2.990719731730447
Rolls-Royce,Small,6.7,larger/equal to 8,AS,L,19.9,12.7,16.7,17,387,3,False,8.0,False,2.8154087194227095,5.958424693029782,1.9021075263969205,2.5416019934645457,2.990719731730447
Rolls-Royce,Small,6.7,larger/equal to 8,AS,L,20.0,11.8,16.3,17,382,3,False,8.0,False,2.791165107812717,5.945420608606575,1.9021075263969205,2.468099531471619,2.995732273553991
Rolls-Royce,Small,6.7,larger/equal to 8,AS,L,20.0,11.8,16.3,17,382,3,False,8.0,False,2.791165107812717,5.945420608606575,1.9021075263969205,2.468099531471619,2.995732273553991
Subaru,SUV: Standard,2.4,smaller/equal to 5,AV,H,11.7,9.0,10.5,27,245,3,True,8.0,True,2.3513752571634776,5.501258210544727,0.8754687373538999,2.1972245773362196,2.4595888418037104
Subaru,Smallest,2.4,smaller/equal to 5,AS,L,11.0,7.7,9.5,30,224,3,False,smaller/equal to 6,False,2.2512917986064953,5.4116460518550396,0.8754687373538999,2.0412203288596382,2.3978952727983707
Subaru,Smallest,2.4,smaller/equal to 5,M,L,12.0,8.8,10.5,27,247,3,False,smaller/equal to 6,False,2.3513752571634776,5.5093883366279774,0.8754687373538999,2.174751721484161,2.4849066497880004
Subaru,SUV: Small,2.0,smaller/equal to 5,AV,H,8.5,7.0,7.9,36,184,7,True,8.0,True,2.066862759472976,5.214935757608986,0.6931471805599453,1.9459101490553132,2.1400661634962708
Subaru,SUV: Small,2.0,smaller/equal to 5,M,H,10.5,8.1,9.4,30,220,7,True,smaller/equal to 6,False,2.2407096892759584,5.393627546352362,0.6931471805599453,2.0918640616783932,2.3513752571634776
Subaru,SUV: Small,2.5,smaller/equal to 5,AV,H,8.8,7.0,8.0,35,188,7,True,8.0,True,2.0794415416798357,5.236441962829949,0.9162907318741551,1.9459101490553132,2.174751721484161
Subaru,SUV: Small,2.5,smaller/equal to 5,AV,H,9.0,7.2,8.2,34,192,7,True,7.0,True,2.1041341542702074,5.2574953720277815,0.9162907318741551,1.9740810260220096,2.1972245773362196
Subaru,SUV: Small,2.5,smaller/equal to 5,AV,H,9.5,8.3,9.0,31,210,7,True,8.0,True,2.1972245773362196,5.3471075307174685,0.9162907318741551,2.1162555148025524,2.2512917986064953
Subaru,Mid-size,2.0,smaller/equal to 5,AV,H,8.3,6.4,7.4,38,174,7,True,7.0,True,2.0014800002101243,5.159055299214529,0.6931471805599453,1.8562979903656263,2.1162555148025524
Subaru,Mid-size,2.0,smaller/equal to 5,M,H,10.1,7.5,9.0,31,209,7,True,smaller/equal to 6,False,2.1972245773362196,5.342334251964811,0.6931471805599453,2.0149030205422647,2.312535423847214
Subaru,Small,2.0,smaller/equal to 5,AV,H,8.4,6.6,7.6,37,178,7,True,7.0,True,2.028148247292285,5.181783550292085,0.6931471805599453,1.8870696490323797,2.128231705849268
Subaru,Small,2.0,smaller/equal to 5,M,H,10.1,7.7,9.0,31,211,7,True,smaller/equal to 6,False,2.1972245773362196,5.351858133476067,0.6931471805599453,2.0412203288596382,2.312535423847214
Subaru,Small,2.4,smaller/equal to 5,AV,H,9.9,7.3,8.7,32,205,3,True,8.0,True,2.163323025660538,5.3230099791384085,0.8754687373538999,1.9878743481543455,2.2925347571405443
Subaru,Small,2.5,smaller/equal to 5,AV,H,8.8,6.7,7.8,36,184,7,True,8.0,True,2.0541237336955462,5.214935757608986,0.9162907318741551,1.9021075263969205,2.174751721484161
Subaru,SUV: Small,2.4,smaller/equal to 5,AV,H,10.1,7.9,9.1,31,213,3,True,8.0,True,2.2082744135228043,5.3612921657094255,0.8754687373538999,2.066862759472976,2.312535423847214
Subaru,SUV: Small,2.5,smaller/equal to 5,AV,H,9.0,7.1,8.2,34,192,7,True,8.0,True,2.1041341542702074,5.2574953720277815,0.9162907318741551,1.9600947840472698,2.1972245773362196
Subaru,SUV: Small,2.4,smaller/equal to 5,AV,H,10.9,8.9,10.0,28,235,3,True,8.0,True,2.302585092994046,5.459585514144159,0.8754687373538999,2.186051276738094,2.388762789235098
Subaru,Mid-size,2.4,smaller/equal to 5,AV,L,12.7,9.4,11.2,25,262,3,True,8.0,True,2.4159137783010487,5.568344503761097,0.8754687373538999,2.2407096892759584,2.5416019934645457
Subaru,Mid-size,2.4,smaller/equal to 5,M,L,12.3,9.0,10.8,26,254,3,True,smaller/equal to 6,False,2.379546134130174,5.537334267018537,0.8754687373538999,2.1972245773362196,2.509599262378372
Toyota,SUV: Standard,4.0,equal to 6,AS,H,14.9,12.6,13.8,20,323,5,True,smaller/equal to 6,False,2.624668592163159,5.777652323222656,1.3862943611198906,2.533696813957432,2.7013612129514133
Toyota,SUV: Standard,4.0,equal to 6,AS,H,14.8,12.5,13.8,20,321,5,True,smaller/equal to 6,False,2.624668592163159,5.771441123130016,1.3862943611198906,2.5257286443082556,2.6946271807700692
Toyota,Large,2.0,smaller/equal to 5,AS,H,8.7,7.5,8.2,34,189,3,False,7.0,False,2.1041341542702074,5.241747015059643,0.6931471805599453,2.0149030205422647,2.163323025660538
Toyota,Mid-size,2.5,smaller/equal to 5,AS,H,8.5,6.1,7.4,38,174,7,False,8.0,False,2.0014800002101243,5.159055299214529,0.9162907318741551,1.8082887711792655,2.1400661634962708
Toyota,Mid-size,2.5,smaller/equal to 5,AS,H,8.6,6.3,7.6,37,178,7,False,8.0,False,2.028148247292285,5.181783550292085,0.9162907318741551,1.840549633397487,2.151762203259462
Toyota,Mid-size,3.5,equal to 6,AS,H,10.7,7.4,9.2,31,215,5,False,8.0,False,2.2192034840549946,5.3706380281276624,1.252762968495368,2.0014800002101243,2.3702437414678603
Toyota,Mid-size,3.5,equal to 6,AS,H,10.8,7.6,9.4,30,220,5,False,8.0,False,2.2407096892759584,5.393627546352362,1.252762968495368,2.028148247292285,2.379546134130174
Toyota,Mid-size,2.5,smaller/equal to 5,AS,H,9.4,6.8,8.2,34,192,6,True,8.0,False,2.1041341542702074,5.2574953720277815,0.9162907318741551,1.916922612182061,2.2407096892759584
Toyota,Mid-size,2.5,smaller/equal to 5,AS,H,9.5,7.0,8.4,34,195,6,True,8.0,False,2.128231705849268,5.272999558563747,0.9162907318741551,1.9459101490553132,2.2512917986064953
Toyota,Mid-size,2.5,smaller/equal to 5,AV,H,4.9,4.8,4.9,58,113,7,False,7.959025470653378,True,1.589235205116581,4.727387818712341,0.9162907318741551,1.5686159179138452,1.589235205116581
Toyota,Mid-size,2.5,smaller/equal to 5,AV,H,5.3,5.0,5.1,55,121,7,False,7.959025470653378,True,1.62924053973028,4.795790545596741,0.9162907318741551,1.6094379124341003,1.667706820558076
Toyota,Large,1.8,smaller/equal to 5,AV,H,7.9,6.2,7.1,40,166,5,False,7.959025470653378,True,1.9600947840472698,5.111987788356544,0.5877866649021191,1.824549292051046,2.066862759472976
Toyota,Large,1.8,smaller/equal to 5,AV,H,8.1,6.3,7.3,39,170,5,False,7.959025470653378,True,1.9878743481543455,5.135798437050262,0.5877866649021191,1.840549633397487,2.0918640616783932
Toyota,Large,1.8,smaller/equal to 5,M,H,8.0,6.0,7.1,40,165,5,False,smaller/equal to 6,False,1.9600947840472698,5.10594547390058,0.5877866649021191,1.791759469228055,2.0794415416798357
Toyota,Large,2.0,smaller/equal to 5,AV,H,7.6,5.9,6.8,42,159,7,False,10.0,True,1.916922612182061,5.0689042022202315,0.6931471805599453,1.7749523509116738,2.028148247292285
Toyota,Large,2.0,smaller/equal to 5,AV,H,7.7,6.1,7.0,40,164,7,False,10.0,True,1.9459101490553132,5.099866427824199,0.6931471805599453,1.8082887711792655,2.0412203288596382
Toyota,Large,2.0,smaller/equal to 5,M,H,8.2,6.5,7.4,38,172,7,False,smaller/equal to 6,False,2.0014800002101243,5.147494476813453,0.6931471805599453,1.8718021769015913,2.1041341542702074
Toyota,Large,2.0,smaller/equal to 5,AV,H,7.7,6.2,7.0,40,164,7,False,10.0,True,1.9459101490553132,5.099866427824199,0.6931471805599453,1.824549292051046,2.0412203288596382
Toyota,Large,2.0,smaller/equal to 5,AV,H,7.5,5.9,6.8,42,159,7,False,10.0,True,1.916922612182061,5.0689042022202315,0.6931471805599453,1.7749523509116738,2.0149030205422647
Toyota,Large,2.0,smaller/equal to 5,M,H,8.4,6.7,7.6,37,179,7,False,smaller/equal to 6,False,2.028148247292285,5.187385805840755,0.6931471805599453,1.9021075263969205,2.128231705849268
Toyota,Large,1.8,smaller/equal to 5,AV,H,4.4,4.5,4.5,63,106,7,False,7.959025470653378,True,1.5040773967762742,4.663439094112067,0.5877866649021191,1.5040773967762742,1.4816045409242156
Toyota,SUV: Small,2.0,smaller/equal to 5,AV,H,7.6,7.0,7.3,39,171,7,False,10.0,True,1.9878743481543455,5.14166355650266,0.6931471805599453,1.9459101490553132,2.028148247292285
Toyota,SUV: Small,2.0,smaller/equal to 5,AV,H,8.1,7.4,7.8,36,182,7,True,10.0,True,2.0541237336955462,5.204006687076795,0.6931471805599453,2.0014800002101243,2.0918640616783932
Toyota,Smallest,2.4,smaller/equal to 5,AS,L,11.1,7.7,9.6,29,224,3,False,smaller/equal to 6,False,2.2617630984737906,5.4116460518550396,0.8754687373538999,2.0412203288596382,2.4069451083182885
Toyota,Smallest,2.4,smaller/equal to 5,M,L,11.9,8.7,10.5,27,246,3,False,smaller/equal to 6,False,2.3513752571634776,5.5053315359323625,0.8754687373538999,2.163323025660538,2.4765384001174837
Toyota,Smallest,2.0,smaller/equal to 5,AS,L,9.3,7.2,8.4,34,195,7,False,8.0,False,2.128231705849268,5.272999558563747,0.6931471805599453,1.9740810260220096,2.2300144001592104
Toyota,Smallest,3.0,equal to 6,AS,L,10.6,8.0,9.4,30,218,5,False,8.0,False,2.2407096892759584,5.384495062789089,1.0986122886681098,2.0794415416798357,2.3608540011180215
Toyota,SUV: Small,3.5,equal to 6,AS,H,11.8,8.6,10.3,27,241,5,True,8.0,False,2.33214389523559,5.484796933490655,1.252762968495368,2.151762203259462,2.468099531471619
Toyota,SUV: Standard,2.5,smaller/equal to 5,AV,H,6.7,6.8,6.7,42,158,7,True,7.959025470653378,True,1.9021075263969205,5.062595033026967,0.9162907318741551,1.916922612182061,1.9021075263969205
Toyota,SUV: Standard,2.5,smaller/equal to 5,AV,H,6.6,6.8,6.7,42,156,7,True,7.959025470653378,True,1.9021075263969205,5.049856007249537,0.9162907318741551,1.916922612182061,1.8870696490323797
Toyota,Mid-size,1.8,smaller/equal to 5,AV,H,4.4,4.7,4.5,63,106,7,False,7.959025470653378,True,1.5040773967762742,4.663439094112067,0.5877866649021191,1.547562508716013,1.4816045409242156
Toyota,Mid-size,1.8,smaller/equal to 5,AV,H,4.6,5.0,4.8,59,111,7,True,7.959025470653378,True,1.5686159179138452,4.709530201312334,0.5877866649021191,1.6094379124341003,1.5260563034950492
Toyota,SUV: Small,2.5,smaller/equal to 5,AS,H,8.8,6.8,7.9,36,184,7,False,8.0,False,2.066862759472976,5.214935757608986,0.9162907318741551,1.916922612182061,2.174751721484161
Toyota,SUV: Small,2.5,smaller/equal to 5,AS,H,8.5,6.8,7.7,37,180,7,False,8.0,False,2.0412203288596382,5.19295685089021,0.9162907318741551,1.916922612182061,2.1400661634962708
Toyota,SUV: Small,2.5,smaller/equal to 5,AS,H,9.5,7.1,8.4,34,198,6,True,8.0,False,2.128231705849268,5.288267030694535,0.9162907318741551,1.9600947840472698,2.2512917986064953
Toyota,SUV: Small,2.5,smaller/equal to 5,AS,H,8.8,7.1,8.0,35,187,6,True,8.0,False,2.0794415416798357,5.231108616854587,0.9162907318741551,1.9600947840472698,2.174751721484161
Toyota,SUV: Small,2.5,smaller/equal to 5,AS,H,8.7,6.9,7.9,36,184,6,True,8.0,False,2.066862759472976,5.214935757608986,0.9162907318741551,1.9315214116032138,2.163323025660538
Toyota,SUV: Small,2.5,smaller/equal to 5,AS,H,9.5,7.4,8.5,33,200,6,True,8.0,False,2.1400661634962708,5.298317366548036,0.9162907318741551,2.0014800002101243,2.2512917986064953
Toyota,SUV: Small,2.5,smaller/equal to 5,AV,H,5.8,6.3,6.0,47,140,7,True,7.959025470653378,True,1.791759469228055,4.941642422609304,0.9162907318741551,1.840549633397487,1.7578579175523736
Toyota,SUV: Standard,5.7,larger/equal to 8,AS,H,18.5,13.9,16.4,17,385,5,True,smaller/equal to 6,False,2.797281334830153,5.953243334287785,1.7404661748405046,2.631888840136646,2.917770732084279
Toyota,Small,2.5,smaller/equal to 5,AV,H,6.6,6.5,6.6,43,154,7,False,7.959025470653378,True,1.8870696490323797,5.0369526024136295,0.9162907318741551,1.8718021769015913,1.8870696490323797
Toyota,Small,2.5,smaller/equal to 5,AV,H,6.8,6.6,6.7,42,158,7,True,7.959025470653378,True,1.9021075263969205,5.062595033026967,0.9162907318741551,1.8870696490323797,1.916922612182061
Toyota,Small,3.5,equal to 6,AS,H,13.0,10.5,11.8,24,278,5,True,smaller/equal to 6,False,2.468099531471619,5.627621113690637,1.252762968495368,2.3513752571634776,2.5649493574615367
Toyota,Small,3.5,equal to 6,M,H,13.8,11.4,12.7,22,299,5,True,smaller/equal to 6,False,2.5416019934645457,5.700443573390687,1.252762968495368,2.4336133554004498,2.624668592163159
Toyota,Small,3.5,equal to 6,M,H,13.8,11.7,12.9,22,300,5,True,smaller/equal to 6,False,2.5572273113676265,5.703782474656201,1.252762968495368,2.4595888418037104,2.624668592163159
Toyota,Pickup truck: Standard,3.4,equal to 6,AS,H,13.1,10.1,11.8,24,277,5,False,10.0,False,2.468099531471619,5.6240175061873385,1.2237754316221157,2.312535423847214,2.5726122302071057
Toyota,Pickup truck: Standard,3.4,equal to 6,AS,H,13.6,10.4,12.2,23,285,5,True,10.0,False,2.501435951739211,5.652489180268651,1.2237754316221157,2.341805806147327,2.6100697927420065
Toyota,Pickup truck: Standard,3.4,equal to 6,AS,H,13.5,10.6,12.2,23,286,5,True,10.0,False,2.501435951739211,5.655991810819852,1.2237754316221157,2.3608540011180215,2.6026896854443837
Toyota,Pickup truck: Standard,3.4,equal to 6,AS,H,12.7,10.5,11.7,24,274,5,True,10.0,False,2.4595888418037104,5.6131281063880705,1.2237754316221157,2.3513752571634776,2.5416019934645457
Toyota,Pickup truck: Standard,3.4,equal to 6,AS,H,12.5,11.2,11.9,24,277,5,True,10.0,False,2.4765384001174837,5.6240175061873385,1.2237754316221157,2.4159137783010487,2.5257286443082556
Toyota,SUV: Small,2.5,smaller/equal to 5,AV,H,5.9,6.4,6.1,46,142,7,True,7.959025470653378,True,1.8082887711792655,4.955827057601261,0.9162907318741551,1.8562979903656263,1.7749523509116738
Volkswagen,SUV: Small,2.0,smaller/equal to 5,AS,H,11.5,9.5,10.6,27,249,3,True,8.0,False,2.3608540011180215,5.517452896464707,0.6931471805599453,2.2512917986064953,2.4423470353692043
Volkswagen,SUV: Small,3.6,equal to 6,AS,H,13.8,10.2,12.2,23,286,5,True,8.0,False,2.501435951739211,5.655991810819852,1.2809338454620642,2.322387720290225,2.624668592163159
Volkswagen,SUV: Small,2.0,smaller/equal to 5,AS,H,11.6,9.7,10.7,26,252,3,True,8.0,False,2.3702437414678603,5.529429087511423,0.6931471805599453,2.272125885509337,2.451005098112319
Volkswagen,SUV: Small,3.6,equal to 6,AS,H,13.1,10.0,11.7,24,275,5,True,8.0,False,2.4595888418037104,5.616771097666572,1.2809338454620642,2.302585092994046,2.5726122302071057
Volkswagen,Mid-size,2.0,smaller/equal to 5,AM,H,9.3,7.0,8.3,34,194,5,False,7.0,False,2.1162555148025524,5.267858159063328,0.6931471805599453,1.9459101490553132,2.2300144001592104
Volkswagen,Mid-size,2.0,smaller/equal to 5,M,H,9.8,6.9,8.5,33,198,5,False,smaller/equal to 6,False,2.1400661634962708,5.288267030694535,0.6931471805599453,1.9315214116032138,2.2823823856765264
Volkswagen,Mid-size,2.0,smaller/equal to 5,AM,L,10.3,7.7,9.1,31,213,5,False,7.0,False,2.2082744135228043,5.3612921657094255,0.6931471805599453,2.0412203288596382,2.33214389523559
Volkswagen,Mid-size,2.0,smaller/equal to 5,M,L,11.8,8.3,10.2,28,237,5,False,smaller/equal to 6,False,2.322387720290225,5.4680601411351315,0.6931471805599453,2.1162555148025524,2.468099531471619
Volkswagen,Large,1.5,smaller/equal to 5,AS,H,7.7,5.7,6.8,42,159,7,False,8.0,False,1.916922612182061,5.0689042022202315,0.4054651081081644,1.7404661748405046,2.0412203288596382
Volkswagen,Large,1.5,smaller/equal to 5,AS,H,8.1,5.8,7.1,40,167,7,False,8.0,False,1.9600947840472698,5.117993812416755,0.4054651081081644,1.7578579175523736,2.0918640616783932
Volkswagen,Large,1.5,smaller/equal to 5,M,H,8.0,5.5,6.9,41,161,7,False,smaller/equal to 6,False,1.9315214116032138,5.081404364984463,0.4054651081081644,1.7047480922384253,2.0794415416798357
Volkswagen,Large,2.0,smaller/equal to 5,AM,H,9.0,6.5,7.9,36,185,7,False,7.0,False,2.066862759472976,5.220355825078324,0.6931471805599453,1.8718021769015913,2.1972245773362196
Volkswagen,Large,2.0,smaller/equal to 5,M,H,9.1,6.4,7.9,36,186,7,False,smaller/equal to 6,False,2.066862759472976,5.225746673713202,0.6931471805599453,1.8562979903656263,2.2082744135228043
Volkswagen,Mid-size,2.0,smaller/equal to 5,AS,H,9.7,6.6,8.3,34,196,7,False,smaller/equal to 6,False,2.1162555148025524,5.278114659230517,0.6931471805599453,1.8870696490323797,2.272125885509337
Volkswagen,SUV: Small,1.5,smaller/equal to 5,A,H,8.4,6.6,7.6,37,178,7,False,8.0,False,2.028148247292285,5.181783550292085,0.4054651081081644,1.8870696490323797,2.128231705849268
Volkswagen,SUV: Small,1.5,smaller/equal to 5,A,H,9.5,7.4,8.5,33,200,7,True,7.0,False,2.1400661634962708,5.298317366548036,0.4054651081081644,2.0014800002101243,2.2512917986064953
Volkswagen,SUV: Small,2.0,smaller/equal to 5,AS,H,10.6,8.0,9.4,30,222,7,True,8.0,False,2.2407096892759584,5.402677381872279,0.6931471805599453,2.0794415416798357,2.3608540011180215
Volkswagen,SUV: Small,2.0,smaller/equal to 5,AS,H,11.0,8.3,9.8,29,229,7,True,8.0,False,2.2823823856765264,5.43372200355424,0.6931471805599453,2.1162555148025524,2.3978952727983707
Volvo,Large,2.0,smaller/equal to 5,AS,L,9.0,6.7,8.0,35,186,5,False,8.0,False,2.0794415416798357,5.225746673713202,0.6931471805599453,1.9021075263969205,2.1972245773362196
Volvo,Large,2.0,smaller/equal to 5,AS,L,9.4,6.9,8.3,34,193,5,True,8.0,False,2.1162555148025524,5.262690188904886,0.6931471805599453,1.9315214116032138,2.2407096892759584
Volvo,Mid-size,2.0,smaller/equal to 5,AS,L,10.4,7.5,9.1,31,212,7,True,8.0,False,2.2082744135228043,5.356586274672012,0.6931471805599453,2.0149030205422647,2.341805806147327
Volvo,Small,2.0,smaller/equal to 5,AS,L,11.3,7.5,9.6,29,224,7,True,8.0,False,2.2617630984737906,5.4116460518550396,0.6931471805599453,2.0149030205422647,2.424802725718295
Volvo,Small,2.0,smaller/equal to 5,AS,L,10.9,7.7,9.5,30,221,5,True,8.0,False,2.2512917986064953,5.3981627015177525,0.6931471805599453,2.0412203288596382,2.388762789235098
Volvo,Small,2.0,smaller/equal to 5,AS,L,10.6,8.1,9.5,30,222,7,True,8.0,False,2.2512917986064953,5.402677381872279,0.6931471805599453,2.0918640616783932,2.3608540011180215
Volvo,SUV: Small,2.0,smaller/equal to 5,AS,H,10.7,7.6,9.3,30,217,5,True,8.0,False,2.2300144001592104,5.37989735354046,0.6931471805599453,2.028148247292285,2.3702437414678603
Volvo,SUV: Small,2.0,smaller/equal to 5,AS,L,10.7,7.7,9.4,30,219,5,True,8.0,False,2.2407096892759584,5.389071729816501,0.6931471805599453,2.0412203288596382,2.3702437414678603
Volvo,SUV: Small,2.0,smaller/equal to 5,AS,L,10.5,8.1,9.4,30,219,5,True,8.0,False,2.2407096892759584,5.389071729816501,0.6931471805599453,2.0918640616783932,2.3513752571634776
Volvo,SUV: Small,2.0,smaller/equal to 5,AS,L,11.0,8.7,9.9,29,232,7,True,8.0,False,2.2925347571405443,5.44673737166631,0.6931471805599453,2.163323025660538,2.3978952727983707
Volvo,SUV: Standard,2.0,smaller/equal to 5,AS,L,11.5,8.4,10.1,28,236,5,True,8.0,False,2.312535423847214,5.4638318050256105,0.6931471805599453,2.128231705849268,2.4423470353692043
Volvo,SUV: Standard,2.0,smaller/equal to 5,AS,L,12.4,8.9,10.8,26,252,7,True,8.0,False,2.379546134130174,5.529429087511423,0.6931471805599453,2.186051276738094,2.517696472610991
